place_id,business_name,categoria_buscada,types,user_ratings_total,price_level,vicinity,latitud,longitud,business_status,rating
ChIJ157HFOMBzoURjg6Z6OrtLqI,ITAMOTORSPORT,car_repair,"['point_of_interest', 'car_repair', 'establishment']",22,,"Cerrada Cuitláhuac 24, San Francisco Culhuacan de San Francisco, Ciudad de México",19.3359579,-99.1142033,OPERATIONAL,4.7
ChIJ8ZKzoFUBzoURToxbQ2Pu5pE,Lavado y Engrasado Automotriz,car_repair,"['car_repair', 'point_of_interest', 'establishment']",6,,"Calzada Taxqueña 1975, San Francisco Culhuacan, Ciudad de México",19.3375851,-99.119295,OPERATIONAL,4.3
ChIJ7f_YTh3-0YURxQEisI-E818,Gestoria Vehicular Tremar,car_repair,"['point_of_interest', 'car_repair', 'establishment']",,,"Eje 3 arneses casi esquina con taxqueña San Antonio, Culhuacan, Ciudad de México",19.3395012,-99.1144655,CLOSED_TEMPORARILY,
ChIJp84sV-QBzoURjGLRk15GEVY,Diagnóstico mecánico faraon,car_repair,"['point_of_interest', 'car_repair', 'establishment']",2,,"Cerrada Cuitláhuac 48, San Francisco Culhuacan, Ciudad de México",19.3358369,-99.1139763,OPERATIONAL,5
ChIJjd4xUl4BzoURNSs7DKgjirI,Transmisiones Automáticas,car_repair,"['point_of_interest', 'car_repair', 'establishment']",6,,"Calzada Taxqueña 2368, San Antonio Culhuacan, Ciudad de México",19.339074,-99.1137602,OPERATIONAL,3.7
ChIJbzgOb2gBzoURuh8U4C0E4H8,Servicio Automotriz Alpha,car_repair,"['store', 'point_of_interest', 'car_repair', 'establishment']",53,,"Avenida de los Apaches 338, San Francisco Culhuacan, Ciudad de México",19.3345651,-99.1153553,OPERATIONAL,4.5
ChIJ58qO5zYBzoURHhx1Y4y4gLQ,Vulcanizadora Apaches,car_repair,"['car_repair', 'point_of_interest', 'establishment']",26,,"Avenida de los Apaches 67, San Francisco Culhuacan, Ciudad de México",19.334539,-99.1150673,OPERATIONAL,4.5
ChIJt-NreeMBzoURTYcu8SrWnbo,Mexico Corporate Engine,car_repair,"['car_repair', 'point_of_interest', 'establishment']",148,,"Apaches, San Francisco Culhuacán, Ciudad de México",19.334593,-99.114887,OPERATIONAL,3.7
ChIJkYbMfh3-0YURGNrA2C_49eE,Auto mḾecánica Mayes,car_repair,"['car_repair', 'point_of_interest', 'establishment']",34,,"Vicente Guerrero 47, San Francisco Culhuacan de la Magdalena, Ciudad de México",19.3403046,-99.1149106,OPERATIONAL,4.1
ChIJM-lV5Uz_0YURG-evChoKhck,GARAGE AUTOMOTRIZ,car_repair,"['car_repair', 'point_of_interest', 'establishment']",,,"Guerrero 49, San Francisco Culhuacan de la Magdalena, Ciudad de México",19.3404208,-99.1151381,OPERATIONAL,
ChIJ5WNOudsBzoURB53N9q_3uvw,Taller de motos Zeus,car_repair,"['car_repair', 'point_of_interest', 'establishment']",,,"Eje 3, Avenida Arneses #2373, San Francisco Culhuacan, Ciudad de México",19.3383995,-99.1131678,OPERATIONAL,
ChIJoUBxLwABzoUREgfJy9qAlMY,Junk Junkies Pintura y detallado,car_repair,"['car_repair', 'point_of_interest', 'establishment']",3,,"Avenida Carlota Armero 2373, Tula, Ciudad de México",19.338436,-99.1131801,OPERATIONAL,3.7
ChIJYzD4JgD_0YUR3Rfb1alUzc4,Dupla Garage,car_repair,"['car_repair', 'point_of_interest', 'establishment']",1,,"Guerrero 12A, San Francisco Culhuacan de la Magdalena, Ciudad de México",19.3404589,-99.1151936,OPERATIONAL,5
ChIJh5O1kEgBzoURH0Fh4SxyS2M,78 GRIP moto taller,car_repair,"['car_repair', 'point_of_interest', 'establishment']",2,,"Eje Vial 3 Oriente 2373, San Francisco Culhuacan, Ciudad de México",19.3385791,-99.1131893,CLOSED_TEMPORARILY,5
ChIJLwBNpeEBzoURqr8tbDsF5zY,VestidurasCalifornia,car_repair,"['car_repair', 'point_of_interest', 'establishment']",7,,"Avenida Miguel Hidalgo 157, San Francisco Culhuacan de San Juan, Ciudad de México",19.3377261,-99.1199336,OPERATIONAL,4.7
ChIJ2cv9wgQBzoURqhJ2p98ESQc,Pulido de rines Flores,car_repair,"['store', 'car_repair', 'point_of_interest', 'establishment']",,,"San Francisco Culhuacan, Municipio Coyoacán, Ciudad de México",19.3354294,-99.1193255,CLOSED_TEMPORARILY,
ChIJr8IimUMBzoURsd73vldjS7I,Vulcanizadora La Unica,car_repair,"['store', 'car_repair', 'point_of_interest', 'establishment']",2,,"Ctm, Avenida de los Apaches 311, Culhuacan, Ciudad de México",19.3343345,-99.1149288,OPERATIONAL,4
ChIJFQfbSQD_0YUReyoQ1yECRnw,Taller Automotriz,car_repair,"['car_repair', 'point_of_interest', 'establishment']",,,"Guerrero 52, San Francisco Culhuacan de la Magdalena, Ciudad de México",19.340586,-99.1148973,OPERATIONAL,
ChIJpSNYKeMBzoURZi-6dDiBQ9I,MECANICA DIESEL GAS Y GASOLINA,car_repair,"['car_repair', 'point_of_interest', 'establishment']",9,,"Avenida Arneses 550 B, Tula, Ciudad de México",19.3369127,-99.11275,OPERATIONAL,2.7
ChIJ4wNtJtsBzoUR4sQSCdZlgMY,Motomoto.mx,car_repair,"['car_repair', 'point_of_interest', 'establishment']",12,,"Calzada Taxqueña 2387, Culhuacan",19.3384496,-99.112728,OPERATIONAL,3
ChIJEa8hYh3-0YURtaSd42HB9GQ,Taller de Motos Gutiérrez y Contreras,car_repair,"['car_repair', 'point_of_interest', 'establishment']",62,,"6ta privada de de, Avenida Canal Nacional Av, San Antonio Culhuacan, Ciudad de México",19.3404617,-99.1141442,OPERATIONAL,4.7
ChIJ-U4ur-EBzoURyVFEb8ygSpA,Refacciones y Rectificaciones Apolo S.A. de C.V.,car_repair,"['store', 'car_repair', 'point_of_interest', 'establishment']",26,,"De los Jardínes 319, Paseos Taxqueña, Ciudad de México",19.3371039,-99.1204679,OPERATIONAL,4.7
ChIJU75wIQABzoURYPQxjlX6YzA,Mecánico,car_repair,"['car_repair', 'point_of_interest', 'establishment']",,,"Xocotitla 4, San Francisco Culhuacan de San Francisco, Ciudad de México",19.3341507,-99.1185812,OPERATIONAL,
ChIJ5Tv9SeMBzoURX6oySJjEd0w,Autoimagen,car_repair,"['car_repair', 'point_of_interest', 'establishment']",,,"Av. Eje 3 Ote. 532 Local A, Tula, Ciudad de México",19.3358099,-99.1127543,OPERATIONAL,
ChIJJ1jtNP0BzoURSDjM0wv5OCI,Verificación Vehicular,car_repair,"['car_repair', 'point_of_interest', 'establishment']",161,,"Calzada Taxqueña 2395, Tula, Ciudad de México",19.3381536,-99.1123447,OPERATIONAL,4.6
ChIJGYqvVuABzoURUGdeqR51AXA,Vulcanizadora Paredes,car_repair,"['car_repair', 'point_of_interest', 'establishment']",3,,"Calzada Taxqueña 1963, San Francisco Culhuacan de Santa Ana, Ciudad de México",19.3370688,-99.1206353,OPERATIONAL,5
ChIJu6yNliz_0YUR44UvjohtAEM,Estacionamiento público,parking,"['parking', 'point_of_interest', 'establishment']",1,,"Calle Cuauhtémoc 48, Ciudad de México",19.3423143,-99.1160528,OPERATIONAL,4
ChIJR55vSwABzoURz8KPGwfw6t8,ENTREVISTADO 1,parking,"['parking', 'point_of_interest', 'establishment']",1,,"Pino Suárez, Miguel Hidalgo 2da Sección, Ciudad de México",19.3398711,-99.1114413,OPERATIONAL,1
ChIJJeDWxuoBzoURwG-NDCBq4r4,Estacionamiento para bicicletas,parking,"['parking', 'point_of_interest', 'establishment']",,,"Avenida Tlahuac 481, Culhuacan, Ciudad de México",19.3370422,-99.108983,OPERATIONAL,
ChIJ_dZULZ0BzoURvgUr19e7WeY,Estacionamiento,parking,"['parking', 'point_of_interest', 'establishment']",2,,"Avenida Tlahuac 3570, Culhuacan, Ciudad de México",19.3388734,-99.1087283,OPERATIONAL,5
ChIJgQkwpkYBzoURVf7r6PkxiLY,Sushi Tako,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",747,2,"12 de Octubre 66, Huichapan, Ciudad de México",19.2623322,-99.117357,OPERATIONAL,4.3
ChIJq_iZ10MBzoUR30xEuquGd9o,Mariscos Toño,restaurant,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",3236,2,"Plan Sexenal 24, Tierra Nueva, Ciudad de México",19.2649089,-99.1182187,OPERATIONAL,4.1
ChIJZcqSHjkBzoURKZJygbUHmzg,Ebi,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",566,2,"Cerezos 1, El Mirador, Ciudad de México",19.2610837,-99.1265622,OPERATIONAL,4.3
ChIJ98t01UMBzoURgFwFK7JtU-U,La Chinampa,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,,"2a. Cerrada Plan Sexenal 9, Tierra Nueva, Ciudad de México",19.2661127,-99.1179028,OPERATIONAL,3.7
ChIJfYMkPlsBzoUR9o79xZNGtPA,Catburguers,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",29,,"Rinconada las Rosas, San Marcos, Ciudad de México",19.2619282,-99.1110366,OPERATIONAL,4.4
ChIJp9WTDEMBzoURB7svNzb_O2g,Sanborns,restaurant,"['department_store', 'bar', 'bakery', 'restaurant', 'pharmacy', 'food', 'health', 'store', 'point_of_interest', 'establishment']",8682,2,"Avenida Guadalupe I. Ramírez 318, Ampliación Tepepan, Ciudad de México",19.2651787,-99.1145248,OPERATIONAL,4.2
ChIJUYOPWpsBzoURnw3nfCuZ8Hs,Tako sucho,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"Retorno VI 8, Rinconada del Sur, Ciudad de México",19.259014,-99.1209698,OPERATIONAL,
ChIJgXCXFRkBzoURSLZBuzcmF9A,Antojeria del Sur,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"Rinconada del Sur, Ciudad de México",19.2612411,-99.1190426,OPERATIONAL,
ChIJtYihrMcBzoURkwCidIwk1lI,"Elotes "" titta """,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"Calle Pergolas esquina, Calle del Portal s/n, Jardines del Sur, Ciudad de México",19.2588142,-99.1164901,OPERATIONAL,
ChIJF1DblEUBzoURUaR6BV8gz6Q,Hamburguesas Cars,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",51,,"Pergolas 124, Jardines del Sur, Ciudad de México",19.2584804,-99.1165105,OPERATIONAL,4.6
ChIJw76Tzu0BzoURM3im4BviR1E,Boli cafe,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",55,,"Pergolas 122, Jardines del Sur, Ciudad de México",19.2586025,-99.1164377,OPERATIONAL,4.4
ChIJWTgSo_oBzoUR-bDpttjAvLk,La Ruta 11:11 - Foodtruck de Tacos de Cortes,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",22,,"Avenida Acueducto, Ciudad de México",19.2580881,-99.1221317,OPERATIONAL,5
ChIJ85n-QbUBzoUReA35B7X6OOw,Tacos ariam,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",7,,"Pergolas 103, Jardines del Sur, Ciudad de México",19.2590163,-99.1161489,OPERATIONAL,4
ChIJT6BqQxoBzoURmvj_PWk1DwM,Tortas Jr,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",22,,"12 de Octubre 78 Bis, Jardines del Sur, Ciudad de México",19.2622668,-99.1171768,OPERATIONAL,4.4
ChIJP3JlG0QBzoUR_lTVm71QrOg,Cocina Económica Susi,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",141,,"18 de Marzo 30, Huichapan, Ciudad de México",19.2624635,-99.1175726,OPERATIONAL,4.6
ChIJa1LYF5YBzoURpGVCQ3azldY,Las Mariposas,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",55,,"Martires de Chicago 27, Huichapan, Ciudad de México",19.2620467,-99.1167515,OPERATIONAL,4.3
ChIJc1yubQABzoURgi6o-BBuCU8,Antojitos Alice,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"Rinconada San Pablo, Santiago Tepalcatlalpan, Ciudad de México",19.2559386,-99.1221748,OPERATIONAL,
ChIJ8S_EqYUBzoURVYSEMNfRZXE,Delicias Mexicanas,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",31,,"12 de Octubre 52, Huichapan, Ciudad de México",19.2626372,-99.1179743,OPERATIONAL,4.5
ChIJFUA2V7kBzoURWk1VWV-2iQY,Tacos los jefes panter’s,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",16,,"12 de Octubre, Huichapan, Ciudad de México",19.2626877,-99.1180672,OPERATIONAL,2.8
ChIJu8dgM88BzoURp1vBdshVMVs,fortunam,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"12 de Octubre 21, Ciudad de México",19.2628967,-99.1188629,OPERATIONAL,
ChIJh1a9W7IBzoURafG1snWaVZ4,Cronos hamburguesas y alitas,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",18,,"Martires de Chicago 25, Huichapan, Ciudad de México",19.2622057,-99.1167072,OPERATIONAL,4.4
ChIJV365lMMBzoURK6xtRg6JnvI,Mr. Pollo Xochimilco,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,,"Capiteles 18, Jardines del Sur, Ciudad de México",19.2619463,-99.1163267,CLOSED_TEMPORARILY,5
ChIJJ2_rK9oBzoURY6zrAYWF4Iw,Quesadillas y gorditas Reyna,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,,"Calle 14 de Julio 65b, Huichapan, Ciudad de México",19.2626422,-99.1171047,OPERATIONAL,5
ChIJFdcAh3gBzoURjfn54M7ABrU,Loros Ferr 2,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",92,,"Prolongación Acueducto 20, La Concha, Ciudad de México",19.2546438,-99.1178285,OPERATIONAL,4.2
ChIJiVhtjfoBzoURX0XPAsbu73g,"Mariscos ""Ay Ojon""",restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",37,,"Calle 14 de Julio 41, Huichapan, Ciudad de México",19.2630618,-99.1179466,OPERATIONAL,4.7
ChIJS-NYKk8BzoURMGnabfl4LIo,Cochinta Pibl,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,,Mexico,19.2546115,-99.1177576,OPERATIONAL,5
ChIJfVEyd58BzoURiPneuCtJzTg,Antojeria Rosita,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",4,,"16030, Huichapan, Ciudad de México",19.2632315,-99.1179999,OPERATIONAL,5
ChIJdZ-eBgABzoURrocY95vIxuk,Las Fresonas de Xochimilco,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",13,,"Camino a San Pablo, Santiago Tepalcatlalpan, Ciudad de México",19.254775,-99.1215029,OPERATIONAL,5
ChIJXaSPBQABzoURYCQ3ifXuUTU,Pit Stop / Burgers & Drinks,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",6,,"Calle 14 de Julio 48, Huichapan, Ciudad de México",19.2631891,-99.117643,OPERATIONAL,5
ChIJN19qeKUBzoURW4UyrMcolSk,Antojitos las Valencia,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"Calle 14 de Julio 31, Huichapan",19.2633653,-99.1183139,OPERATIONAL,
ChIJlfGEGwABzoUR2m9_syqCeOw,"TACOS ""EL PELÓN""",restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,,"Avenida Acueducto, Santa Cruz Xochitepec, Ciudad de México",19.259365,-99.1241267,OPERATIONAL,5
ChIJc9wPsm0BzoURQOV-NVAg8KE,Cocina Anita,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,,"Plan sexenal esquina, Calle 14 de Julio 23, Huichapan, Ciudad de México",19.2635264,-99.118603,CLOSED_TEMPORARILY,5
ChIJD355IMcBzoURunIOmVrOey8,Terraza ROAN,restaurant,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",3,,"Calle Xochimilco 285, Ciudad de México",19.2559266,-99.1232788,CLOSED_TEMPORARILY,5
ChIJD06RWHkBzoURICBttlurGOM,"Cocina Gloria ""Las amigas""",restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,,"Calle 14 de Julio 15, Huichapan, Ciudad de México",19.263595,-99.118744,OPERATIONAL,5
ChIJEfzGBAABzoURCvuRwRYB78k,Puro Guasave,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,,"Prolongación 14 de Julio, San Marcos, Ciudad de México",19.2617821,-99.1151503,OPERATIONAL,5
ChIJGWQa-jwBzoURXrFPlkq0S9Y,Jean Bar,restaurant,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",46,,"Prolongación 14 de Julio 90, Ciudad de México",19.2617484,-99.1151104,OPERATIONAL,4.5
ChIJuzOJfl4BzoURe8AEi-zzYEo,Del barrio sushi,restaurant,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",47,,"Martires de Chicago 7, Huichapan, Ciudad de México",19.2628427,-99.1163098,OPERATIONAL,4.5
ChIJlU3gSUEBzoURv77aPHf1gFw,La Cochi de Xochi,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",35,,"Mártires de Río Blanco 16, Huichapan, Ciudad de México",19.2636948,-99.1193267,OPERATIONAL,3.8
ChIJF7hw4IUBzoURak3PoKsmOfs,Café D' Volada,restaurant,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,,"Calle Xochimilco 283, Santa Cruz Xochitepec, Ciudad de México",19.2558406,-99.1233714,CLOSED_TEMPORARILY,1
ChIJc6azaiIBzoURff0sl450wbY,Comoencasa,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,,"Calle Xochimilco 283, Ciudad de México",19.255851,-99.1233851,OPERATIONAL,5
ChIJ988ETkEBzoUR8PmRBMorsOA,Loncheria Angelita,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,,Mexico,19.2637033,-99.1186593,OPERATIONAL,4
ChIJERcG5zEBzoURNsnX4TSmX18,Señor Gabos,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",16,,"18 de Marzo 3, Huichapan, Ciudad de México",19.2634072,-99.1172441,OPERATIONAL,4.2
ChIJn_lQ9kMBzoURFrGmLhIVrTk,Tony's Pizza,restaurant,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",12,,"Avenida 20 de Noviembre 65, Huichapan, Ciudad de México",19.263418,-99.1170279,CLOSED_TEMPORARILY,4.3
ChIJkd_ldEQBzoURwsXfr4jTj00,EL PORTON,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"Avenida 20 de Noviembre 81B, Huichapan, Ciudad de México",19.2631677,-99.1164837,OPERATIONAL,
ChIJyxTZdEQBzoUR6E8KH2SHmM4,Cocina Económica Las delicias,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",5,,"Avenida 20 de Noviembre 81, Huichapan, Ciudad de México",19.2631282,-99.1163952,OPERATIONAL,3.4
ChIJh8boV0EBzoURKBIyKPuaYoQ,Gutierrez Suárez Joaquín,restaurant,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",6,,"Avenida 20 de Noviembre 53, Huichapan, Ciudad de México",19.2635677,-99.1172406,OPERATIONAL,4.8
ChIJVYasMAABzoURmXyaTqO0oHE,Desayunos La Tía,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,,"Avenida 20 de Noviembre 31, Huichapan",19.2636301,-99.1173944,CLOSED_TEMPORARILY,4
ChIJmfvqQl0BzoUR2dzb1JumYxI,Cocina las PALMAS,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,,"Plan Sexenal 7, Huichapan, Ciudad de México",19.2639257,-99.1182982,OPERATIONAL,4
ChIJM9SjYgABzoURCkQ2iRVgW60,Krepas Sabrosisimas División Del Norte.,restaurant,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",3,,"Av México 6106 Frente al tren ligero junto al OXXO La, Huichapan, Ciudad de México",19.2642115,-99.1187965,OPERATIONAL,5
ChIJvQXYMwABzoUR5UaKrgMs12c,Papeando 🍟,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"Avenida 20 de Noviembre 21, Huichapan, Ciudad de México",19.2641779,-99.1184322,OPERATIONAL,
ChIJPQtoVTgBzoURT2LCAmMG19A,Marquesitas Playa del Carmen,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",39,,"Avenida 20 de Noviembre 111, Tierra Nueva, Ciudad de México",19.2640045,-99.1173994,CLOSED_TEMPORARILY,4
ChIJ3UG3RkEBzoURluuNieZ9c0E,Tacos La Huichapan,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",284,,"Avenida Mexico 6715, Huichapan, Ciudad de México",19.2643077,-99.1190553,OPERATIONAL,3.9
ChIJdb_MCQABzoURInfZ-7xQd_4,Italiannis,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,Puebla de Zaragoza,19.2641559,-99.1174617,OPERATIONAL,
ChIJG8iC9TgBzoURXS9vcOPaX5Y,TAQUERIA Y TORTERIA ALDAMA ACUEDUCTO,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,,Mexico,19.2600577,-99.1250412,OPERATIONAL,5
ChIJzew8tgMBzoURWyJo_azlouA,El buen sazon,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"Avenida Constitución 7, La Concha, Ciudad de México",19.2531826,-99.1187148,OPERATIONAL,
ChIJI0Xtbf0BzoURQS6tisGggSk,Desayunos nachito's,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,,"Avenida Mexico 29, Tierra Nueva, Ciudad de México",19.2643472,-99.1178851,OPERATIONAL,2.7
ChIJqZ4kgbEBzoURe8CNXeAp2Vg,Tijuanito Ranch,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",118,,"Avenida Mexico, 2726La Noria, Ciudad de México",19.2645222,-99.1192106,OPERATIONAL,4.3
ChIJYb0CJwABzoURhZvgugcEGWM,Antojitos Alice,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,,"Cuauhtémoc 12, Santiago Tepalcatlalpan, Ciudad de México",19.259806,-99.1252003,OPERATIONAL,3
ChIJ_XcU5EMBzoURfac6givHzl8,Cocina Económica La Tradición,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,,"Avenida Mexico 6129, Tierra Nueva, Ciudad de México",19.26435,-99.1174326,OPERATIONAL,4.5
ChIJ3dI0TbgBzoURbeNiM3iKb4c,Restaurante Gustov,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,,"Avenida Mexico 44, Tierra Nueva, Ciudad de México",19.2645377,-99.1181911,CLOSED_TEMPORARILY,5
ChIJ41XBJQABzoURjD5J2_NSxio,Lemon Duck Café,cafe,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']",23,,"Av. Arcos y Arcos ote 172, Jardines del Sur, Ciudad de México",19.259844,-99.1172905,OPERATIONAL,5
ChIJUxim7EUBzoURsG8WWqJv8dU,Roma Café Xochimilco,cafe,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']",458,2,"16050 126, Pergolas 126, Jardines del Sur, Ciudad de México",19.25851,-99.1166495,OPERATIONAL,4.1
ChIJT34l22H_0YURKr7RWszo20Y,Kalicao,cafe,"['cafe', 'point_of_interest', 'food', 'establishment']",2,,"Arcos Poniente 303, Jardines del Sur, Ciudad de México",19.2564066,-99.1168381,OPERATIONAL,5
ChIJfXD5qFMBzoUR5OthO7G-8Fo,Estacion Huichapan Protein Club,cafe,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']",5,,"Calle 14 de Julio 65, Huichapan, Ciudad de México",19.2626419,-99.1171048,CLOSED_TEMPORARILY,4.6
ChIJg1CRBkcBzoURLf6uDhdu6Kc,Mi Cafe y Algo Mas,cafe,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']",,,"Avenida 20 de Noviembre 103, Tierra Nueva, Ciudad de México",19.2636992,-99.116778,OPERATIONAL,
ChIJ__65uE4BzoURT5rCnIFPtak,Café Antsetik,cafe,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']",69,,"Avenida Constitución 13, La Concha, Ciudad de México",19.2530508,-99.1169641,OPERATIONAL,4.5
ChIJNxyf8DgBzoURnsZEBkq-toY,Internet Speed Zone,cafe,"['cafe', 'point_of_interest', 'food', 'establishment']",4,,"Carr. Vieja a 1BIS, Santiago, Santa Cruz Xochitepec, Ciudad de México",19.2604602,-99.1255399,CLOSED_TEMPORARILY,4.5
ChIJG3V6buQBzoUR86WYqNrD7Wo,Dolce Amore Margarita,cafe,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']",12,,"Redención 150, Jardines del Sur, Ciudad de México",19.2541162,-99.1149294,OPERATIONAL,4.8
ChIJM7xl5kMBzoURzAX7o8ReOkM,La Casa De Marilú,cafe,"['restaurant', 'cafe', 'point_of_interest', 'food', 'establishment']",50,1,"Avenida Mexico 6130, Tierra Nueva, Ciudad de México",19.2645901,-99.1167278,CLOSED_TEMPORARILY,4.2
ChIJnxlOQ5wBzoURXDR6Dpvmyjc,Demex Arte Libros & Café,cafe,"['book_store', 'cafe', 'point_of_interest', 'food', 'store', 'establishment']",13,,"Redención 150, Ciudad de México",19.2543371,-99.1142625,OPERATIONAL,4.8
ChIJlamaER4BzoURUaLS87DTmv4,Café Sur,cafe,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']",4,,"Prolongación Constitución, La Concha, Ciudad de México",19.2523005,-99.1191479,OPERATIONAL,5
ChIJp2YRPwABzoURgVjCLTzaFPM,Café 7 gatos,cafe,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']",6,,"Plan Sexenal 25, Huichapan, Ciudad de México",19.265373,-99.1177484,OPERATIONAL,5
ChIJ-_y6SAABzoURChjAwQbL3Hk,"Comedor escolar ""Toks""",cafe,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']",,,"Prolongación Constitución 600, La Concha, Ciudad de México",19.2522368,-99.1174824,OPERATIONAL,
ChIJuZH3bQABzoURV1bOvwxH_o0,PAN ARTESANALAZÚL,cafe,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']",,,"Prolongación Constitución, La Concha, Ciudad de México",19.2519724,-99.1198136,OPERATIONAL,
ChIJHzTjrpoBzoURkfXk8Dul0wM,Axo Climb,cafe,"['physiotherapist', 'cafe', 'gym', 'restaurant', 'point_of_interest', 'food', 'health', 'store', 'establishment']",143,,"Redención 71, Jardines del Sur, Ciudad de México",19.2560472,-99.1125507,OPERATIONAL,4.2
ChIJQ3NsAAABzoUR82Haiuwmllo,"Cafetería ""Cafenauta""",cafe,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']",,,"Prolongación Constitución 600, La Concha, Ciudad de México",19.251799,-99.1189353,OPERATIONAL,
ChIJa6tMMAABzoURZa6s6flClZY,Las Empalayas,cafe,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']",,,"La Concha, Ciudad de México",19.2515308,-99.118966,OPERATIONAL,
ChIJH21yZgABzoURbSHCe1tJm8c,Azuquitar Bakery,cafe,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']",15,,"Nogal 4, Santa Cruz Xochitepec, Ciudad de México",19.2605099,-99.1272348,OPERATIONAL,4.2
ChIJMbZl8UcBzoURs1jTqDxLHNM,11•11 SnackBar,cafe,"['meal_delivery', 'cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",1,,"Calle Girasoles 96, Santa Cruz Xochitepec, Ciudad de México",19.2528286,-99.1248468,OPERATIONAL,3
