place_id,name,latitud,longitud,rating,user_ratings_total,id_estatus,id_colonia,id_macro,id_lista_types,sector_1,sector_2,sector_3,sector_4,sector_5,sector_6,sector_7
ChIJL3I9nX3-0YURtDc-yOHXsWg,DELICIOUS BAKERY,19.38516359999999,-99.1040158,4.5,4,1,3682.0,1,"[70, 41, 11]",True,False,False,False,False,False,False
ChIJhUhQIof_0YUREIAJ0QkEkOQ,DIAZ CAKES,19.3854023,-99.103476,4.8,11,1,3698.0,1,"[70, 41, 11]",True,False,False,False,False,False,False
ChIJV32XBIf-0YURrplXSvAyLY8,PENA DE HOREB,19.3900256,-99.1090639,4.6,6,1,3679.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJ8VYOpID-0YUROJYhNM0lo-I,REINA,19.3880913,-99.1059473,3.5,2,1,3678.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJ2VDIoID-0YURuVyUXkRJlBU,ABARROTES DIANA,19.3877576,-99.1058099,5.0,1,1,,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJNSE-6oD-0YURrVGHSTvCdlE,LA BARATA,19.3894851,-99.1053987,2.3,3,1,3679.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJUWMbnYD-0YURyuoM2f7WpWo,LA PEQUENA,19.3878622,-99.1049438,4.5,28,1,3685.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJCejCYYf-0YURCEJcOQInQ7I,SUPER C CERVANTES,19.3875719,-99.1085159,4.5,2,1,3682.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJY6fFDIf-0YURIdtrXoy2NK0,ABARROTES VIRIDIANA,19.3890085,-99.1091434,4.7,252,1,3678.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJZ_ucCn7-0YURAdfuhW8kBLo,ABARROTES TERE,19.3862604,-99.1068672,4.1,42,1,3682.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJedbNDYf-0YURJTcOF_pu4nY,MINI SUPER JUVENTINO ROSAS,19.3892747,-99.1090922,4.9,23,1,,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJLVUseof-0YURf3D7NjvYP4w,"ABARROTES, VINOS Y LICORES ""LA MEXIQUENSE""",19.3881463,-99.1092612,4.1,15,1,3678.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJoZofd4f-0YURiMH2ydFwuiE,ABARROTES CAPITAN,19.3883341,-99.1093731,5.0,2,1,3678.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJnQIU9YD-0YURtZ5nf85G_fw,"""SAN RAFAEL""",19.3893418,-99.1042184,4.6,52,1,3684.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJMxUrD4f-0YURWBnhh_UpU7g,CHELA,19.3894469,-99.1093086,5.0,4,1,3678.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJG-0zWNT90YURGyKv9ppCVPM,ABARROTES EL POMO,19.3865778,-99.1049049,5.0,2,1,3699.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJKXO-WBD_0YURIixlQZ7ZCPI,CREMERIA LA ABUELA SUSY,19.3859939,-99.1075559,2.0,1,1,3682.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJl0mLL4H-0YURIBQ0M3L2kto,NANCY,19.3912522,-99.1063285,4.9,7,1,3679.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJI2-O_4D-0YUR4fEE9n9XRSw,MISCELANEA SONIA,19.3905177,-99.1042103,5.0,2,1,3679.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJZ7dUqIf-0YURuuffa6U2U1k,JENNY,19.3898726,-99.1098087,4.9,9,1,3679.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJGz2Y_ob-0YURoehJpAXGwdQ,TIENDA DE ABARROTES,19.3907031,-99.1092376,5.0,1,1,3679.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJg2wZRH7-0YURWV3ehUpjHCo,ABARROTES LILIANA,19.38581439999999,-99.1050825,4.6,9,1,3682.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJ14mcyYb-0YURyQvk7DnsG7E,ABARROTES MARY,19.3918483,-99.107304,5.0,2,1,3679.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJXTuk74b-0YURp_ak7i09QdI,MARIELAS,19.39128819999999,-99.10884070000002,5.0,3,1,,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJAXJ-fVf_0YURKcsrOGPjUpE,MISELANEA DAFNIK,19.3899025,-99.1034586,4.4,14,1,3679.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJaZFKdn3-0YURI7YZXs0t2AM,SUPER ABARROTES MARCE,19.3865214,-99.109733,2.0,3,1,3684.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJ4al5U4D-0YURT3S94C54nl4,MARISOL,19.3905017,-99.1037004,3.0,2,1,3679.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJiXYsVIb-0YURFzed_HzXmb0,ABARROTES DON PORFIS,19.3906519,-99.1098005,4.6,9,1,3679.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJC-atyH_-0YURVQQWIH0bfe4,"ABARROTES Y CREMERIA ""CIELITO LINDO""",19.3866704,-99.1035162,5.0,5,0,3685.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJSWq-sYf-0YURZ5Q7S05H5Zo,MISCELANEA LUPITA,19.3899322,-99.1104388,5.0,6,1,3679.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJI7uvbID-0YUR_2KQuhc1PAM,ABARROTES RINCON,19.3887928,-99.1027805,5.0,1,1,3685.0,2,"[50, 39, 41, 42, 11]",False,True,False,False,False,False,False
ChIJ7V0ua4D-0YURAEMJ2MHbbjM,LA CRUZ PESCADOS,19.3890568,-99.1027634,4.0,1,1,3689.0,2,"[19, 39, 41, 11]",False,True,False,False,False,False,False
ChIJacnbFID-0YUR-v-wxiaJkD0,MODELORAMA LA FARMACIA,19.3890569,-99.1026705,4.3,3,1,3685.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJARMFy33-0YURtQitdvb7ssY,ABARROTES PEPE'S,19.3847506,-99.1080453,3.5,2,1,3682.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJfbw58uj_0YURTULXJKZ7yw0,EL CAJON DE LOS ANTOJOS,19.3870458,-99.110858,5.0,6,1,3682.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJKakwv3_-0YURNhEUm6l-_fs,MISCELANEA EL COYOTE,19.3861605,-99.1030233,4.7,3,1,3682.0,2,"[19, 39, 41, 11]",False,True,False,False,False,False,False
ChIJR7pgFoD-0YURyV5sCUgzWHY,"""MI LUPITA"" JAQUELINE PAL",19.389196,-99.1022554,4.0,3,1,3700.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJVSBVNYb-0YURSglfMyhdYG4,MISCELANEA PATY,19.3902566,-99.1109704,5.0,1,1,3679.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJKQOZyof-0YURY5Bjuj6Zwy8,CREMERIA LA TAPATIA,19.3902218,-99.1110236,5.0,3,1,,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJbf9i5n_-0YURqFV642wfujw,OLIVER,19.3872092,-99.102322,5.0,1,1,3685.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJu7DaYIf-0YURuJc36Rf6_-4,"ABARROTES VINOS Y LICORES ""GABY""",19.3879287,-99.1084876,4.0,2,1,3678.0,2,"[59, 41, 11]",False,True,False,False,False,False,False
ChIJm7-0M4f-0YURk-1JPGOpbf0,PAYPHONE TELMEX,19.3896034,-99.1069619,4.6,81,1,3701.0,2,"[52, 16, 41]",False,True,False,False,False,False,False
ChIJy_rfCFv_0YURZlzEVTwToec,DEPORTE GOL-2023,19.389027,-99.1071221,3.9,131,0,3702.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJ_4iYARr_0YURntysk03WLYs,ROPA PACA WILLY,19.3878792,-99.1076059,3.8,4,1,3678.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJZcXOZIf-0YUR5GyLJaQ75bQ,SMOKING ELEGANT,19.3881401,-99.1089416,4.8,32,1,3679.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJXe_jZAn_0YURhr2g_TPuxhM,CREACIONES CHEWAWAS,19.3907364,-99.1077858,4.8,91,1,3679.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJDymLzG__0YURyZCci8sZ_mY,💎👑COSITAS FASHION YISKAH👑💎,19.3896502,-99.1095848,5.0,7,1,3703.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJfWKrM4H-0YURiOd70UK4tmk,CORSETTE,19.3914855,-99.1066695,4.0,1,1,3679.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJHYNlGNb_0YURJq7-QXEpqMA,MARLET SHOP,19.3927685,-99.1065289,4.7,30,1,3704.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJo8k2_H3-0YURJONK26mBFcQ,ZAPATERIA GABY,19.3871258,-99.1070871,4.5,16,1,3682.0,2,"[27, 41]",False,True,False,False,False,False,False
ChIJK9zfIbL_0YUR8vfCHgKiZOg,REPARA TU CELULAR,19.3897435,-99.1083422,4.4,26,1,3679.0,2,"[63, 41]",False,True,False,False,False,False,False
ChIJRyNtaQD_0YURf3kbQ8YPR9M,PARQUE TEZONTLE,19.3867927,-99.1042585,4.7,5,1,3685.0,2,[8],False,True,False,False,False,False,False
ChIJq0xXwYD-0YURfUQ99brqX18,TLAPALERIA TAURO,19.3895083,-99.1057692,4.3,4,1,3679.0,7,"[47, 41]",False,False,False,False,False,False,True
ChIJF4-1cIf-0YUR20aGzP-Hnqg,TLAPALERIA Y PAPELERIA EL NIVEL,19.3883347,-99.1092548,5.0,3,0,3679.0,7,"[47, 41]",False,False,False,False,False,False,True
ChIJ7ZlIBYf-0YURMDAX3m4bDts,TLAPALERIA EL FENIX,19.3898077,-99.1089868,4.6,9,1,3679.0,7,"[47, 41]",False,False,False,False,False,False,True
ChIJgVyK0Yb-0YURuyn0L2RvzRY,TLAPALERIA,19.3911452,-99.1071805,5.0,3,0,3679.0,7,"[47, 41]",False,False,False,False,False,False,True
ChIJWxHw0Yb-0YUR1Ot3xMmo4l8,LA CLAVIJA,19.3911791,-99.1071977,4.8,11,1,3679.0,7,"[47, 41]",False,False,False,False,False,False,True
ChIJfQ9OdH3-0YURoMXETWxSXyY,"TLAPALERIA ""LA NUMERO 1""",19.3862912,-99.1097901,4.2,5,1,3682.0,7,"[47, 41]",False,False,False,False,False,False,True
ChIJRamTCPsBzoURqpmwVhYQnZ8,122 URBAN GYM,19.3875303,-99.1065824,3.8,32,1,3705.0,3,"[15, 42]",False,False,True,False,False,False,False
ChIJNeW6TYH-0YUR0cqzgCrD_bk,GYM BARRERA,19.3925649,-99.106561,4.5,93,1,3679.0,3,"[15, 42]",False,False,True,False,False,False,False
ChIJNQ8PPYf-0YURDsYehC3F61w,FARMACIA GI,19.3895775,-99.1082465,5.0,2,1,3679.0,3,"[7, 41, 42]",False,False,True,False,False,False,False
ChIJn9b5In7-0YUROV7pA8UXc4Q,FARMACIA RADONI LILIA,19.3871299,-99.1052833,3.0,5,1,3685.0,3,"[7, 41, 42]",False,False,True,False,False,False,False
ChIJcSbIEIf-0YURjwLSHexFjdU,FARMASUPER,19.3895681,-99.1086642,3.4,5,1,3679.0,3,"[7, 41, 42]",False,False,True,False,False,False,False
ChIJodjmYof-0YURQ9fUErVtrz4,FARMACIA IZTACALCO,19.3876338,-99.1088741,2.7,12,1,3682.0,3,"[7, 41, 42]",False,False,True,False,False,False,False
ChIJo7QKdIf-0YUROSSzEt6zrec,FARMACIA GENERICOS Y SIMILARES,19.3887051,-99.1093467,4.7,3,1,3678.0,3,"[7, 41, 42]",False,False,True,False,False,False,False
ChIJ-VSpy4b-0YURgdJtpqQaGRk,FARMACIA GENERICOS,19.3910961,-99.1046383,4.7,8,1,3684.0,3,"[7, 41, 42]",False,False,True,False,False,False,False
ChIJxYLBcH3-0YURkVkQ7fxZlmU,FARMACIA,19.3865641,-99.1100899,3.4,12,1,3682.0,3,"[7, 41, 42]",False,False,True,False,False,False,False
ChIJQT5oxn_-0YURMimRfOZMbj8,FARMACIA MEXICO,19.3866132,-99.10325170000002,5.0,1,1,3685.0,3,"[7, 41, 42]",False,False,True,False,False,False,False
ChIJQZN4F4D-0YUROlpIad_bqcY,FARMACIA DE GENERICOS OPCIONES GI,19.3891461,-99.1020576,5.0,1,0,3700.0,3,"[7, 41, 42]",False,False,True,False,False,False,False
ChIJcaA-NIH-0YURGZ7gNRorYoM,FARMACIA LUPITA,19.3918477,-99.1065815,4.1,12,0,3679.0,3,"[7, 35, 41, 42]",False,False,True,False,False,False,False
ChIJE8K56Yz_0YURckYtAjq-_bg,FARMAFHER,19.3918398,-99.107084,5.0,1,1,3679.0,3,"[7, 41, 42]",False,False,True,False,False,False,False
ChIJO7Kyd33-0YURliM9kIcNhFM,MEDERY,19.386527,-99.1097694,3.3,10,1,3682.0,3,"[7, 41, 42]",False,False,True,False,False,False,False
ChIJK603t2__0YURfJaGBC_S2L0,FARMACIAS SIMILARES,19.3866148,-99.1032446,3.3,19,1,3685.0,3,"[7, 41, 42]",False,False,True,False,False,False,False
ChIJa6Qx6Gr_0YUR9gQfhCdHujk,FARMACIAS TOKIO,19.3921125,-99.1091874,5.0,1,1,3679.0,3,"[7, 41, 42]",False,False,True,False,False,False,False
ChIJ89x9rH3-0YURmyhJryMb-Ag,FARMACIA ROOSEB'S,19.3847272,-99.1092778,3.9,9,1,3682.0,3,"[7, 41, 42]",False,False,True,False,False,False,False
ChIJ3_o9qID-0YUR6MDG7ibxNr8,ESTETICA VERO,19.3879515,-99.1055934,4.1,8,1,3706.0,3,[31],False,False,True,False,False,False,False
ChIJD3PZKwD_0YUR3Oc4lZ5jtP4,LAS MEJORES TRENZAS DE IZTACALCO,19.3902698,-99.1070083,5.0,1,1,3679.0,3,[31],False,False,True,False,False,False,False
ChIJTW2FIX7-0YURa-nvGJ_iJpg,ESTETICA FASHION,19.3873522,-99.1053173,4.8,77,1,3685.0,3,[31],False,False,True,False,False,False,False
ChIJ7y8m1ob-0YURl0RIKP9LGS4,BEAUTY ARCOIRIS,19.39053879999999,-99.1073546,4.9,21,1,3679.0,3,[31],False,False,True,False,False,False,False
ChIJweVD1Yb-0YURzFB46IwWZYg,ATELIER MANICURA,19.3906102,-99.1069881,4.7,5,1,3679.0,3,[31],False,False,True,False,False,False,False
ChIJjWgwc4f-0YURpr2c65KQ82U,ALONDRA,19.3889072,-99.1091536,4.7,98,1,3678.0,3,[31],False,False,True,False,False,False,False
ChIJBV8aEIf-0YURc2u1FPNtc24,PROBELLEZA JADE,19.3896139,-99.1089453,4.2,5,1,3678.0,3,[31],False,False,True,False,False,False,False
ChIJBwZPeof-0YURKTNHmV248cI,CENTRO DE BELLEZA SECRET,19.3881066,-99.109186,4.1,49,1,3684.0,3,[31],False,False,True,False,False,False,False
ChIJ78O4Eev_0YURdOpX91R2TFE,DASH LASH,19.3890827,-99.1092496,5.0,7,1,3703.0,3,[31],False,False,True,False,False,False,False
ChIJyc_WBIf-0YURW5Dxpzc4K5o,CANDY,19.3898944,-99.1089601,5.0,5,1,3679.0,3,[31],False,False,True,False,False,False,False
ChIJy_rddlUB0oURQW9yYZJIUlY,BELLEZA & BOUTIQUE,19.388017,-99.1093881,4.6,24,1,3679.0,3,[31],False,False,True,False,False,False,False
ChIJNasAPIH-0YURzGREV1ZKHD4,VICTORIA BONITA. SALON DE BELLEZA,19.38902089999999,-99.1095667,4.6,98,1,,3,[31],False,False,True,False,False,False,False
ChIJ5ZCk3X3-0YURT5zxZob-Y2o,ESTETICA YELER COLOR'S,19.3858968,-99.1073144,4.2,5,1,3682.0,3,[31],False,False,True,False,False,False,False
ChIJYQsu4eX_0YUREc8ZwX-_kSU,AK LASHES,19.3913215,-99.1060072,5.0,1,1,3707.0,3,[31],False,False,True,False,False,False,False
ChIJMTQuRPn_0YUR4kjLUUK7hsI,ANPA _STUDIO BY PAOLA MILPAS,19.3912718,-99.1086701,4.6,6,1,3708.0,3,[31],False,False,True,False,False,False,False
ChIJVcQGy4b-0YUR-JDKQrgXLRs,PRINCESS,19.3918434,-99.1070735,5.0,1,1,,3,[31],False,False,True,False,False,False,False
ChIJ065M9uH_0YURiDAeoPzvYLY,AMARELO STUDIO YARA LICONA,19.391756,-99.107818,4.9,73,1,3679.0,3,[31],False,False,True,False,False,False,False
ChIJ-2JS9ar_0YURmH2Rd1O8qqg,REGINA BELLISSIMA SALON,19.3918921,-99.1075969,4.5,13,1,3679.0,3,[31],False,False,True,False,False,False,False
ChIJW2YxV1P_0YURzIWCjwGFb2E,BEAUTY SPA NINA VAZQUEZ,19.386527,-99.1097694,3.3,10,1,3682.0,3,[31],False,False,True,False,False,False,False
ChIJCX-3aQD_0YURlqNStFLbdq0,AUREADIAZMAKEUP,19.3890704,-99.102881,5.0,1,1,3685.0,3,[31],False,False,True,False,False,False,False
ChIJGzUUR4H-0YURcElijlyQz5I,VICTORIA BONITA,19.3921787,-99.1059421,5.0,1,1,3679.0,3,[31],False,False,True,False,False,False,False
ChIJyb3gfkH_0YURWCdEo_rIW94,NAILCAROS,19.3879316,-99.102839,5.0,3,1,3709.0,3,[31],False,False,True,False,False,False,False
ChIJKaHu6dr_0YUR_5UocBn67BQ,MAKEDA BEAUTY STUDIO,19.3861167,-99.103688,4.6,9,1,3682.0,3,[31],False,False,True,False,False,False,False
ChIJCQSVhUz_0YURtf8k7wfZxWk,BLCKPIINK,19.3890686,-99.1027534,5.0,5,1,3678.0,3,[31],False,False,True,False,False,False,False
ChIJEWqu84b-0YURW6EayHhUFU8,SHERLYN,19.3916807,-99.1091355,4.6,7,1,3679.0,3,[31],False,False,True,False,False,False,False
ChIJcVEFcH3-0YURZ4NbfKKZLJ8,SALON DE BELLEZA D'MARILYN,19.38662219999999,-99.1102986,4.8,44,1,3682.0,3,[31],False,False,True,False,False,False,False
ChIJ3Z0ck4f-0YURF0gIW7bt04k,"""LA CASITA DE LAS UNAS""",19.388395,-99.1109419,5.0,1,1,,3,[31],False,False,True,False,False,False,False
ChIJF8ylCLj_0YUR58Ygk_Yqpg4,KYOMU.NAILS,19.3896389,-99.1107956,5.0,4,1,3710.0,3,[31],False,False,True,False,False,False,False
ChIJrejvAAD_0YURa3FH8JIHprw,AURA NAILS STUDIO,19.3854915,-99.1039799,5.0,22,1,3682.0,3,[31],False,False,True,False,False,False,False
ChIJT0LIwjj_0YURKW_fNf7QACY,YOSSOY ARTE & ESTILO UNISEX,19.3925384,-99.1058369,5.0,22,1,3711.0,3,"[31, 12, 69, 42]",False,False,True,False,False,False,False
ChIJ06RYEYD-0YUR2joJ4dAgugg,ESTETICA MIGUEL,19.3888625,-99.1023579,4.8,35,1,3700.0,3,[31],False,False,True,False,False,False,False
ChIJ_edWTob-0YURDVLP0rSs6Ao,ESTETICA JESI'K,19.390884,-99.1105392,5.0,6,1,,3,[31],False,False,True,False,False,False,False
ChIJ376VVX7-0YURBULjDUWt2Es,"ESTETICA Y PELUQUERIA ""COLOR'S""",19.3849445,-99.1043659,3.8,14,0,3682.0,3,[31],False,False,True,False,False,False,False
ChIJKX3YC3D_0YURD-_5dSiyttk,STUDIO ARI,19.3916482,-99.1036497,4.3,6,0,3679.0,3,"[31, 69, 42]",False,False,True,False,False,False,False
ChIJhUKGzS__0YURMBXNCv2VGXw,ASTRID NAILS,19.3864865,-99.1027568,4.6,9,1,3712.0,3,[31],False,False,True,False,False,False,False
ChIJRatqsnn_0YURFwzWyHVNX1U,SUGAR PINK SPA,19.3869303,-99.1036256,5.0,1,1,816.0,3,[12],False,False,True,False,False,False,False
ChIJw6HLYMb_0YURh4kENiReoQU,LOS ELASTICOS,19.3892636,-99.1105404,4.9,24,1,3713.0,4,[33],False,False,False,True,False,False,False
ChIJrVdzJQD_0YURyRHQTdAarq4,MORELOS PARK,19.3875106,-99.1066093,5.0,1,1,3678.0,4,[28],False,False,False,True,False,False,False
ChIJaaMGo6b_0YURruVxyfkO4cA,INFONAVIT IZTACALCO PARK,19.3850342,-99.10641110000002,4.2,64,1,3682.0,4,[28],False,False,False,True,False,False,False
ChIJC-2uYQD_0YURNofzgkkcFws,GRUPO SCOUT 75 CAPUTZIHIL,19.384922,-99.1063658,5.0,1,1,3682.0,4,[28],False,False,False,True,False,False,False
ChIJhzEzkGr_0YURhZUQQq_hhjY,BOMBAS INFONAVIT PARK,19.3847512,-99.1062898,3.7,3,1,3682.0,4,[28],False,False,False,True,False,False,False
ChIJez7Lgn7-0YUR8j5CYsrZfYU,GIRASOL PARK,19.3840802,-99.1071505,3.9,1066,1,3682.0,4,[28],False,False,False,True,False,False,False
ChIJM3gu8X3-0YURHV5S0SiFsfU,"ESCUELA SECUNDARIA DIURNA N° 209 ""FRANCISCO VILLA""",19.3873503,-99.107952,4.2,382,1,3682.0,6,[32],False,False,False,False,False,True,False
ChIJ2w7dgH3-0YURc6MHbJs-ujA,"ESCUELA PRIMARIA ""FRANCISCO GABILONDO SOLER""",19.387055,-99.1089257,3.8,19,1,3682.0,6,"[66, 32]",False,False,False,False,False,True,False
ChIJC6hKwYD-0YUR8trSfKFpprw,"ESCUELA PRIMARIA ""REPUBLICA COSTA DE MARFIL""",19.38920049999999,-99.1061125,3.9,120,1,3678.0,6,"[66, 32]",False,False,False,False,False,True,False
ChIJR5qxMYf-0YURcktqr-XyzNI,CECOM CENTRO DE ENSENANZA COMPLEMENTARIA,19.3896584,-99.1073858,5.0,8,1,3679.0,6,"[66, 32]",False,False,False,False,False,True,False
ChIJl4KEmYD-0YURfR72W-2NgiM,MY LITTLE WORLD,19.3882592,-99.1051536,4.7,41,1,3714.0,6,[32],False,False,False,False,False,True,False
ChIJwwOZIX7-0YURcTO8-Lwbn-U,"JARDIN DE NINOS ""PAULO FREIRE""",19.3873551,-99.1053455,4.3,66,0,3685.0,6,[32],False,False,False,False,False,True,False
ChIJHwjkKIf-0YURrrZbLIXal5c,CLASES DE PREESCOLAR Y PRIMARIA,19.39026579999999,-99.1073973,4.9,21,1,3679.0,6,[32],False,False,False,False,False,True,False
ChIJmU5dJoH-0YURY324QTLHxYc,"ESCUELA PRIMARIA ""REPUBLICA DE VENEZUELA""",19.3908084,-99.1061885,4.5,5,1,3679.0,6,"[66, 32]",False,False,False,False,False,True,False
ChIJ9ULLxYD-0YUR9qbO6T8CctM,"JARDIN DE NINOS ""REPUBLICA DE HONDURAS""",19.3909149,-99.1056755,3.6,10,0,3679.0,6,[32],False,False,False,False,False,True,False
ChIJawbu0X3-0YURoxQypX0ldGQ,JARDIN DE NINOS INGENIERO JAVIER BARROS SIERRA,19.3850327,-99.1074766,2.8,4,1,3682.0,6,[32],False,False,False,False,False,True,False
ChIJTSbg6ob-0YURO4YvP1MLhIk,AEROBICS,19.3918156,-99.1084503,4.5,20,1,3684.0,6,[32],False,False,False,False,False,True,False
ChIJgeUfrIH-0YURVb20nQe2UkA,ESCUELA PRIMARIA MAESTROS DE MEXICO,19.3912156,-99.1039641,4.3,5,1,3679.0,6,"[66, 32]",False,False,False,False,False,True,False
ChIJrRZF1Yb-0YURJ0DIeA43qOU,"ESCUELA PRIMARIA ""REPUBLICA DE DAHOMEY""",19.3925066,-99.106048,4.7,28,1,3679.0,6,[32],False,False,False,False,False,True,False
ChIJ0VtELXz-0YURY_KMVA62jxY,"JARDIN DE NINOS ""JUAN RAMON JIMENEZ""",19.3845846,-99.1075238,3.9,10,1,3682.0,6,[32],False,False,False,False,False,True,False
ChIJuz-UPmL-0YURpc7WzOIfSlw,ANTONIO MAKARENKO JARDIN DE NINOS,19.3914476,-99.1035883,4.1,6,0,3683.0,6,[32],False,False,False,False,False,True,False
ChIJeYDl43_-0YURk_moof2S3tg,"ELEMENTARY SCHOOL ""ROBERTO KOCH""",19.3875717,-99.1023213,4.8,10,1,3685.0,6,"[66, 32]",False,False,False,False,False,True,False
ChIJDfs7lpb_0YUR1tE1QRquzyo,UNAM,19.3865344,-99.1098175,1.0,1,1,3682.0,6,[55],False,False,False,False,False,True,False
ChIJDYVGfIf-0YURvmRJr69MhIs,TINTORERIA LAVANDERIA SASTRERIA COSTURA TENIDO MAS DE 30 ANOS DE EXPERIENCIA,19.3877193,-99.1091824,2.7,6,1,3682.0,7,[67],False,False,False,False,False,False,True
ChIJdcUiNIf-0YUR1Sas-qKAuwA,DANY,19.3892993,-99.1072124,1.0,1,1,3678.0,7,[67],False,False,False,False,False,False,True
ChIJA_IQB37-0YURvaTXDCrFHSA,LAVANDERIA,19.3870966,-99.1067619,4.6,48,1,3682.0,7,[67],False,False,False,False,False,False,True
ChIJ6U9ek4D-0YURytApLRqI4EA,TINTORERIA Y PLANCHADURIA ALEJANDRA,19.3890333,-99.1049332,3.9,71,1,3685.0,7,[67],False,False,False,False,False,False,True
ChIJFUTo14D-0YUR9fiol3fwdNs,LAVANDERIA SEBFER,19.39064249999999,-99.1062159,4.9,7,1,3679.0,7,[67],False,False,False,False,False,False,True
ChIJHxZoDof-0YURt7AyrRw73Cc,TORRES,19.3894292,-99.1090627,5.0,4,1,3679.0,7,[67],False,False,False,False,False,False,True
ChIJhw-oPFr_0YURRTxfRF9yLlM,LAVANDERIA SUPER BURBUJA,19.3883984,-99.1097291,4.9,2,0,3679.0,7,[67],False,False,False,False,False,False,True
ChIJze9qPYH-0YURMm-KF4mv4HY,EXPRESS WASH,19.3914404,-99.1055704,5.0,2,1,3679.0,7,[67],False,False,False,False,False,False,True
ChIJsdH5zH_-0YUR0zcsJ9Spp74,3K2,19.3867959,-99.1039599,4.3,3,1,3685.0,7,[67],False,False,False,False,False,False,True
ChIJmZJpPYH-0YURIHhtbvAg1gI,LAVANDERIA NATY,19.3917188,-99.1056425,4.0,6,1,3679.0,7,[67],False,False,False,False,False,False,True
ChIJS_T7dyT_0YURrZ3NoGCBVUw,LAVANDERIA,19.3918957,-99.1077381,2.3,3,1,3679.0,7,[67],False,False,False,False,False,False,True
ChIJe9Sbx4b-0YURIFHCMYVGEYA,BIO CLEAN,19.39191199999999,-99.1077144,4.1,94,1,3679.0,7,[67],False,False,False,False,False,False,True
ChIJ8QI-jYb-0YURZe5mf1p8-tU,"""FLORANIS""",19.392036,-99.1090451,4.6,6,1,3679.0,7,[67],False,False,False,False,False,False,True
ChIJR3nRTID-0YURh1C9U2qnbd8,LAVANDERIA ALEX,19.3909692,-99.1032001,5.0,4,1,3689.0,7,[67],False,False,False,False,False,False,True
ChIJz3zfCH3-0YURIrwPK050hTQ,LAVANDERIA PRO CLEAN,19.3854501,-99.1098176,3.4,12,1,3682.0,7,[67],False,False,False,False,False,False,True
ChIJiyERmYD-0YURkcPY9-CiF5A,SERVICIO MECANICO MARTINEZ,19.3881892,-99.1052895,4.8,4,1,3678.0,7,[30],False,False,False,False,False,False,True
ChIJAc0bXof-0YURL03JfCwXZdY,TALLER ELECTROMECANICO,19.3878655,-99.1082328,4.9,11,1,3715.0,7,[30],False,False,False,False,False,False,True
ChIJNSHh7ID-0YURtjywJQINGS4,SERVICIO MECANICO AUTOMOTRIZ,19.388857,-99.1051475,3.8,20,1,3685.0,7,[30],False,False,False,False,False,False,True
ChIJj4Hi54D-0YURvfoBUKTkToM,TALLER PEPE,19.3898461,-99.1054826,3.8,17,1,3679.0,7,"[30, 41]",False,False,False,False,False,False,True
