nombre_colonia,id_colonia
HUAYAMILPAS,2234
TZINAL MZ 325-LT 4,2235
FUENTE DE LOS MOLINOS 37,2236
FUENTE DE LOS MOLINOS 43,2237
BOULEVARD CATARATAS SIN NUMERO ESQUINA,2238
TLALPAN CIUDAD DE MEXICO,2239
PERIFERICO SUR 4237-LOCAL 16,2240
ANILLO PERIFERICO 4363,2241
PERIFERICO SUR 4363 JARDINES DE LA MONTANA C.P.14201,2242
PRIMER PISO,2243
PERIFERICO SUR 4363,2244
CORREGIDORA 129-LOCAL. 2,2245
CALLE 11 MARTIRES 39,2246
AVENIDA SAN FERNANDO 454,2247
AVENIDA SAN FERNANDO 506,2248
AVENIDA INSURGENTES CENTRO 3756,2249
AVENIDA SAN FERNANDO 417,2250
LAS FLORES,2251
AVENIDA INSURGENTES SUR 3833,2252
MIGUEL HIDALGO 1ERA SECCION,2253
AVENIDA SAN FERNANDO 245,2254
AVENIDA INSURGENTES SUR 3779,2255
CALLE 11 MARTIRES 60,2256
AVENIDA INSURGENTES SUR 3825,2257
AVENIDA INSURGENTES SUR 3877,2258
AVENIDA INSURGENTES CENTRO 3846,2259
AYUNTAMIENTO 106,2260
LOCAL 45,2261
PERIFERICO SUR 5268,2262
CARRASCO C. SEGUNDA NORTE #36 ISIDRO FABELA. CARRASCO,2263
LIBRA 1003 PERIFERICO SUR 3915,2264
VISTAS DEL MAUREL,2265
PANAMERICANA,2266
RINCONADA MACONDO ED.EL BAZAR LOCAL 14-15,2267
RINCONADA DE MACONDO ED. BAZAR LOCAL 6A,2268
PERIFERICO SUR 5323-A COL. ISIDRO FABELA DEL,2269
SANTA URSULA,2270
ATENAS 1906 57,2271
NORTE 1 #182 ESQ. 7MA ORIENTE,2272
CALLE CENTRO URBANO ED. E-9 19,2273
PERIFERICO SUR 5270-LOCAL 22,2274
PERIFERICO SUR 5270-LOCAL 17,2275
2A. NORTE,2276
LOCAL 13,2277
PEDREGAL DEL SUR,2278
AVENIDA DEL IMAN 10,2279
PEDREGAL DE CARRASCO SECCION 6TA,2280
RINCONADA DE LAS PLAYAS,2281
RINCONADA PUERTOS,2282
AVENIDA DEL IMAN 580,2283
PEDREGAL DEL MAUREL,2284
AVENIDA ANACAHUITA 595,2285
UNIVERSITARIA,2286
CIRCUITO EXTERIOR S/N,2287
CIRCUITO EXTERIOR,2288
AVENIDA DE LAS FUENTES 557,2289
AGUA 647,2290
PRIMERA CERRADA LAS FUENTES 16,2291
RUTA DE LA AMISTAD 4690,2292
CDMX CENTRO COMERCIAL GRAN SUR BUSINESS AND THERAPY CENTER,2293
LLUVIA 399,2294
AVENIDA DE LAS FUENTES 409,2295
CERRADA DE LLUVIA 131,2296
14200,2297
LINEA 4,2298
PEDREGAL DE SAN NICOLAS 4TA SECCION,2299
LINEA UNO,2300
MIZAR 103,2301
MERCADO 22 DE ENERO LOCAL 92,2302
BALANCAN MZ.20 LT.2.COL.LOMAS DE PADIERNA CP.14240 DEL,2303
AKIL 342,2304
TUNKAS,2305
LT 27,2306
EL PEDREGAL,2307
OPICHEN 89,2308
1,2309
AKIL MZ10 LT27,2310
MERCADO 22 DE ENERO L-11 EXT,2311
BALANCAN COL,2312
,2313
CALLE CONTOY,2314
AVENIDA UNION,2315
LA 4,2316
8Q2M+7Q,2317
YUCALPETEN 35 LT19,2318
OPICHEN MZ 54,2319
AVENIDA UNION 22,2320
YUCALPETEN 94,2321
CALLE CONTOY MZ20 LT02,2322
CARRETERA PICACHO-AJUSCO 680,2323
ACANCEH 140-LOCAL 03,2324
ACANCEH 150,2325
TZINAL 131-LOCAL 3,2326
CALLE TENOSIQUE ESQUINA HUEHUETAN AL LADO DE LOCAL DE LLAVES,2327
TZINAL 141,2328
ANACEH Y CARRETERA,2329
CARRETERA PICACHO-AJUSCO 575-1ER PISO,2330
CARRETERA PICACHO-AJUSCO 709,2331
CARRETERA PICACHO-AJUSCO 575-SEGUNDO PISO,2332
CALLE TEKAL,2333
CIRCUITO AJUSTO 667,2334
CARRETERA PICACHO-AJUSCO 595,2335
ACANCEH 140,2336
CARRETERA PICACHO-AJUSCO 703,2337
CALKINI 224,2338
CARRETERA PICACHO-AJUSCO 724,2339
CARRETERA PICACHO-AJUSCO 671,2340
CALKINI,2341
CARRETERA PICACHO-AJUSCO LOTE 7-MANZANA 173,2342
CARRETERA PICACHO-AJUSCO 660-H,2343
CALKINI MZ201 LT9,2344
CARRETERA PICACHO-AJUSCO 717,2345
HALACHO 108,2346
CARRETERA PICACHO-AJUSCO 725B,2347
CARRETERA PICACHO-AJUSCO 660-LOCAL A1,2348
CARRETERA PICACHO-AJUSCO 56,2349
CARRETERA PICACHO-AJUSCO 710,2350
HOMUN,2351
LAS DE PADIERNA,2352
TIZIMIN 20,2353
CARRETERA PICACHO-AJUSCO N° 732,2354
COL. AMPL. MIGUEL HIDALGO,2355
CALLE RAMOS MILLAN 23-NUMERO 23,2356
14250 CIUDAD DE MEXICO,2357
VENUSTIANO CARRANZA MZN 41,2358
ABELARDO RODRIGUEZ,2359
JESUS LECUONA 1025,2360
MIGUEL HIDALGO 3A SECCION,2361
3RA SECC,2362
MIGUEL HIDALGO 90,2363
ALFREDO V. BONFIL 163,2364
ALFREDO V. BONFIL,2365
138,2366
FELIPE ANGELES 666,2367
JESUS LECUONA ESQ. LERDO DE TEJADA COL,2368
ADOLFO LOPEZ MATEOS 55,2369
LUIS ECHEVERRIA ALVAREZ 120-LOCAL 39,2370
CALLE RAMOS MILLAN 44,2371
SALVADOR ORTEGA FLORES,2372
BENITO JUAREZ 1126,2373
CALLE TORIBIO DE ALCARAZ 21,2374
CAF,2375
CALLE COLIMA 67,2376
BENITO JUAREZ 213-A,2377
BENITO JUAREZ MIGUE HIDALGO,2378
DECCION,2379
CALLE MELCHOR PEREZ DE SOTO 195,2380
NARCISO MENDOZA 134,2381
JESUS LECUONA MZ 140 LT 1121,2382
ORTIZ DE CASTRO 1,2383
MIGUEL HIDALGO 136,2384
ABELARDO RODRIGUEZ 122-LOCAL 36,2385
ADOLFO DE LA HUERTA 112,2386
MIGUEL HIDALGO 2A SECC,2387
COLONIA AMPLIACION MIGUEL HIDALGO,2388
COL. 3RA SECCION,2389
COL. 3RA SECCION DE MIGUEL HIDALGO,2390
AMPLIACION MIGUEL HIDALGO 3A SECC,2391
BENITO JUAREZ 1105 MIGUEL HIDALGO,2392
MIGUEL HIDALGO TERCERA SECCION,2393
ERA SECCIONES,2394
AMPLIACION MIGUEL HIDDALGO 3ERA. SECCION,2395
MIGUEL HIDALGO 3A. SECCION,2396
LUIS ECHEVERRIA A. 9,2397
TEPEXIMILPA SERVIMET,2398
BOSQUES DE TEPEXIMILPA,2399
CIRCUITO SAN AGUSTIN M-16 L-15 SAN ANDRES,2400
IXCATECOS,2401
CORREGIDORA 728,2402
TEPETL,2403
ANDADOR 8 XAMILTEPEC,2404
XAMILTEPEC 26,2405
14420 CIUDAD DE MEXICO,2406
CEHUANTEPEC,2407
LA LOMA,2408
XAMILTEPEC,2409
TEXCALTENCO,2410
AVENIDA AHUALULCO 45 MZ 1 LT1) COLONIA,2411
TLAXCALTENGO,2412
PEDREGAL DE,2413
CAMINO A LA CANTERA,2414
CANTERA,2415
CERRADA DE CANTERA MZ A,2416
CERRADA DE CANTERA,2417
CAMINO A LA CANTERA 247,2418
COLONIA MIRADOR 2ª SECCION,2419
ESMERALDA,2420
SEPTIMO ANDADOR DE CEHUANTEPEC A,2421
CERRADA VALDIVIA 1474,2422
CIRCUITO AJUSCO 1476,2423
CAMINO VIEJO A SAN ANDRES,2424
CAMINO VIEJO AL MANINAL 19,2425
EXHACIENDA DE COYOACAN,2426
CAMPESTRE COYOACAN,2427
AMPLIACION SELENE,2428
CULHUACAN CTM ZONA X,2429
VISTA HERMOSA 6,2430
SECC X,2431
AVENIDA CAFETALES 5,2432
AVENIDA HACIENDA VISTA HERMOSA 10 A,2433
ENTRE 04939,2434
SANTA CECILIA,2435
CULHUACAN SECCION,2436
VISTA HERMOSA,2437
RANCHO VISTA HERMOSA 179-LOCALES 2 Y 3,2438
ANAHUAC 25B,2439
AVENIDA CAFETALES 1713,2440
GRANJAS COAPA,2441
LOS SAUCES,2442
LOS ROBLES,2443
AVENIDA CAFETALES 1752,2444
04938,2445
COL. HACIENDAS,2446
AVENIDA HACIENDA VISTA HERMOSA 17-B,2447
RANCHO LAGUNA 118,2448
RANCHO SAN MATEO 62,2449
LAS CAMPANAS,2450
SECCION 10,2451
AVENIDA CAFETALES 201,2452
EX HACIENDA DE COAPA,2453
SE ENTRA SOBRE VISTA HERMOSA,2454
AVENIDA HACIENDA VISTA HERMOSA 25-B,2455
RANCHO VISTA HERMOSA 254-OFICINA 217,2456
RANCHO VISTA HERMOSA 254-CONSULTORIO 408A,2457
RANCHO VISTA HERMOSA 1683,2458
HACIENDA COYOACAN,2459
AVENIDA CAFETALES 42B,2460
RANCHO VISTA HERMOSA 193,2461
RANCHO VISTA HERMOSA 179,2462
HACIENDA SANTO TOMAS 1 B,2463
AVENIDA CAFETALES 1802-LOCAL 5,2464
AVENIDA CAFETALES 1802,2465
SECCION VI,2466
AV. CAFETALES EDIFICIO 13-A DPTO 101,2467
CALZADA DEL HUESO 670,2468
RANCHO VISTA HERMOSA 245-CONSULTORIO 7,2469
AVENIDA CAFETALES 1802-LOCAL 15,2470
CALZADA DEL HUESO NO. 670 LOCALES 8 AL 15 670,2471
RANCHO VISTA HERMOSA 259,2472
HACIENDA VISTA HERMOSA 52A CTM CULHUACAN 10,2473
EX-HACIENDA DE ENMEDIO,2474
AVENIDA CAFETALES 39-B,2475
AVENIDA CAFETALES LOCAL A,2476
SECCION XC,2477
RANCHO VISTA HERMOSA 168,2478
TORRES ADALID 636,2479
AVENIDA DIVISION DEL NORTE 917,2480
AVENIDA EUGENIA,2481
LUZ SAVINON 1211-A,2482
HERIBERTO FRIAS 817-LOCAL A,2483
ENRIQUE REBSAMEN 636-LOCAL A,2484
TORRES ADALID 1314,2485
NICOLAS SAN JUAN 923C,2486
CALLE CONCEPCION BEISTEGUI 923,2487
CALLE PITAGORAS 627,2488
NICOLAS SAN JUAN 628,2489
CALLE PITAGORAS 623,2490
CALLE PITAGORAS 850,2491
CALLE CONCEPCION BEISTEGUI 1408,2492
AVENIDA DIVISION DEL NORTE 825-LOCAL 2,2493
CALLE PITAGORAS 708,2494
AVENIDA CUAUHTEMOC 835-7,2495
CALLE PITAGORAS 608-LOCAL 189,2496
GABRIEL MANCERA 702-B,2497
AVENIDA CUAUHTEMOC 870-LOCAL B,2498
COLONIA DEL VALLE NORTE,2499
AVENIDA EUGENIA 1309,2500
TORRES ADALID 1402-LOCAL C,2501
LUZ SAVINON SIN NUMERO ESQ. JUAN SANCHEZ AZCONA COL. NARVARTE PONIENTE,2502
AVENIDA CUAUHTEMOC 808,2503
AVENIDA CUAUHTEMOC 776,2504
PARQUE MARISCAL SUCRE 34,2505
TORRES ADALID #1306-LOCAL B - 91 AND 92,2506
AVENIDA EUGENIA 1310,2507
AVENIDA CUAUHTEMOC 919,2508
CALLE CONCEPCION BEISTEGUI 1410,2509
INT 48,2510
DEL VALLE NTE,2511
GABRIEL MANCERA 603,2512
CALLE CONCEPCION BEISTEGUI,2513
ENRIQUE REBSAMEN,2514
SAN JUAN NO 807,2515
CALLE PITAGORAS 636,2516
LUZ SAVINON,2517
AVENIDA CUAUHTEMOC 886,2518
DIAGONAL SAN ANTONIO 455,2519
LA PRADERA,2520
2DA PRIVADA DE,2521
CALLE J. ENRIQUE PESTALOZZI 810,2522
AVENIDA CUAUHTEMOC 825-LOCAL F,2523
HERIBERTO FRIAS 563-INT 1A,2524
AVENIDA CUAUHTEMOC 857-LOCAL 2 0,2525
GABRIEL MANCERA 422,2526
CALLE JUAN SANCHEZ AZCONA 529-PLANTA ALTA,2527
AVENIDA CUAUHTEMOC 863,2528
AVENIDA CUAUHTEMOC 919 B,2529
AVENIDA EUGENIA 1305 LC B,2530
AVENIDA CUAUHTEMOC 803,2531
TORRES ADALID 1503,2532
CALLE CONCEPCION BEISTEGUI 1206,2533
AVENIDA DIVISION DEL NORTE 825,2534
HERIBERTO FRIAS 862,2535
HERIBERTO FRIAS 604-LOCAL 1,2536
AVENIDA DIVISION DEL NORTE 731,2537
LUZ SAVINON 1007-INT 4,2538
NICOLAS SAN JUAN 604,2539
GABRIEL MANCERA 516-B,2540
AVENIDA EUGENIA 926-INTERIOR #5,2541
GABRIEL MANCERA 704,2542
AVENIDA DIVISION DEL NORTE 911-DEP 1,2543
AVENIDA CUAUHTEMOC 862,2544
AVENIDA DIVISION DEL NORTE 624-LOCAL D,2545
2ᵃ CERRADA CONCEPCION BEISTEGUI 4,2546
AVENIDA EUGENIA 1033-LOCAL 2,2547
GABRIEL MANCERA 518,2548
AVENIDA CUAUHTEMOC 905,2549
NICOLAS SAN JUAN 356,2550
AVENIDA DIVISION DEL NORTE 1016,2551
NARVARTE,2552
DIAGONAL SAN ANTONIO 945,2553
AVENIDA EUGENIA 837-LOCAL E,2554
BOSQUES DE ARAGON,2555
CALLE J. ENRIQUE PESTALOZZI 711,2556
CALLE PITAGORAS 625,2557
VALLEJO PONIENTE,2558
ANAXAGORAS 915-DESPACHO 305,2559
NICOLAS SAN JUAN 917,2560
GABRIEL MANCERA 751,2561
CALLE PITAGORAS 559-INT 12,2562
AVENIDA CUAUHTEMOC 941,2563
AVENIDA CUAUHTEMOC,2564
LA CANDELARIA,2565
LOS REYES,2566
EJE 10 SUR 288,2567
AVENIDA AZTECAS 209,2568
5 CIENEGA,2569
MONSERRAT 19 BIS,2570
MONSERRAT,2571
PROLONGACION LAS FLORES 80,2572
CALLEJON LAS FLORES 108,2573
PUEBLO DE LOS REYES,2574
AVENIDA PACIFICO 350,2575
EL ROSEDAL,2576
PROLONGACION LAZARO CARDENAS NO.64,2577
AVENIDA PEDRO HENRIQUEZ URENA 557,2578
AV.AZTECAS 188 LOCAL 2 PUEBLO DE,2579
AVENIDA PEDRO HENRIQUEZ URENA,2580
PROLONGACION LAS FLORES 233,2581
GRISELDA,2582
MANZANA 22 LOTE 16 B COL. LOS REYES COYOACAN CP 04330 COYOACAN CDMX CP 04330 MANZANA 22 LOTE 16 B,2583
MONSERRAT 35,2584
PLAZUELA DE LOS REYES 77,2585
DEL ROSAL 43,2586
04330 CIUDAD DE MEXICO,2587
AVENIDA AZTECAS 209-LOC 8,2588
CULHUACAN X A,2589
MONSERRAT ESQ,2590
REAL DE LOS REYES 285,2591
LAS FLORES 103,2592
CANTERA 6,2593
OSA MENOR 100,2594
CORONA BOREAL 117,2595
OSA MENOR,2596
ORION,2597
CORONA BOREAL,2598
GEMELOS 130,2599
CERRO DE LA ESTRELLA 9,2600
OSA MENOR 132-LOCAL,2601
AMACUZAC 210,2602
HERMOSILLO,2603
CERRO VIGIA 14,2604
OSA MAYOR,2605
BOSQUES DEL SUR,2606
OSA MENOR 77,2607
CRUZ DEL SUR 93,2608
CRUZ DEL SUR N105 PRADO CHURUBUSCO DEL,2609
CRUZ DEL SUR,2610
ORION 98,2611
CERRO SAN FRANCISCO 87,2612
PEGASO 81,2613
PORTALES SUR,2614
PRADERA I SECCION,2615
03300,2616
AVENIDA POPOCATEPETL 93,2617
03300 CIUDAD DE MEXICO,2618
AVENIDA POPOCATEPETL 137-LOCAL B,2619
CALLE CANARIAS #907,2620
CALLE CANARIAS 907,2621
AJUSCO 77,2622
AVENIDA POPOCATEPETL 144,2623
UNIDAD HABITACIONAL ROSARIO I SECTOR III,2624
AVENIDA POPOCATEPETL 74BIS,2625
ODESA 1005,2626
AVENIDA POPOCATEPETL 134-A,2627
MONROVIA 1009,2628
033,2629
BELGICA 821,2630
PROLONGACION XICOTENCATL 10,2631
PRIVADA JUAREZ 29,2632
EJE CENTRAL LAZARO CARDENAS 1001,2633
AVENIDA PIRINEOS ESQ,2634
BELGICA 1115,2635
COLONIA PORTALES SUR,2636
AVENIDA POPOCATEPETL 924 ESQUINA,2637
BELGICA 808-PRIMER PISO,2638
AVENIDA POPOCATEPETL 153-A-LOCAL C,2639
AJUSCO 126-LOCAL #L-01,2640
AJUSCO 81,2641
AVENIDA REPUBLICAS 94-BAJOS 1,2642
CALLE CANARIAS 1007,2643
HIPODROMO,2644
AVENIDA REPUBLICAS 101,2645
FILIPINAS 1204,2646
AVENIDA POPOCATEPETL 76-INTERIOR,2647
AVENIDA DIVISION DEL NORTE 2462,2648
AVENIDA POPOCATEPETL,2649
AVENIDA POPOCATEPETL 133-A,2650
AJUSCO 126 CHEDRAUI CIUDAD MADERO,2651
FILIPINAS 802,2652
ALHAMBRA 1003-B,2653
FILIPINAS 1105,2654
CERRADA RIO CHURUBUSCO 6,2655
AVENIDA POPOCATEPETL 153,2656
AJUSCO 64-4,2657
CRUCE CON DIVISION DEL NORTE LOCAL 7,2658
VASCO DE QUIROGA 3800,2659
SANTA FE,2660
VASCO DE QUIROGA 3800 CENTRO COMERCIAL SANTA FE LOCAL 722 ANT MINA LA TOTOLAPA,2661
LOMAS DE SANTA FE,2662
CRUZ MANCA,2663
LOMAS DE VISTA HERMOSA,2664
VASCO DE QUIROGA 3800-PISO 3,2665
VASCO DE QUIROGA 3800-LOCAL 576,2666
COL. ANTIGUA,2667
PROLONGACION PASEO DE LA REFORMA 1190,2668
VASCO DE QUIROGA 3800-LOCAL 408,2669
CARRETERA MEXICO - TOLUCA 5095-LOCAL E-14,2670
CARRETERA MEXICO - TOLUCA 5095-LOCAL E13,2671
AVENIDA SANTA FE 462 B,2672
AVENIDA SANTA FE 440,2673
ANTIGUA MINA LA TOTOLAPA,2674
PLANTA BAJA LOCAL 1112,2675
AGRICOLA PANTITLAN,2676
PASEO DE LAS LOMAS,2677
VASCO DE QUIROGA 3800-LOCAL C,2678
AVENIDA SANTA FE NO. 440,2679
ZEDEC SANTA FE,2680
AVENIDA SANTA FE 443,2681
TLAXALA,2682
EL YAQUI,2683
VASCO DE QUIROGA 3850. LOCAL 1802-4TO PISO,2684
ANTIGUA MINA DE-LOC.335,2685
VASCO DE QUIROGA,2686
VASCO DE QUIROGA 3800-LOCAL 167,2687
VASCO DE QUIROGA 3800-L150,2688
3800,2689
VASCO DE QUIROGA 3800-LOCAL 132,2690
LOCAL 444,2691
VASCO DE QUIROGA 3800-LOCAL 247,2692
VASCO DE QUIROGA 3800-LOCAL 317,2693
ANTIGUA MINA DE TOTOLOAPA,2694
VASCO DE QUIROGA 3800-L-346,2695
TOTOLAPAN 3800,2696
AV. VASCO DE QUIROGA 3800 LOCAL 245 ANTIGUA MINA LA TOTOLAPA DELEGACION,2697
LA MEXICANA,2698
DEL. CUAJIMALPA,2699
LOC 233A,2700
VASCO DE QUIROGA 3800-LOCAL 136,2701
TOTOLAPA,2702
VASCO DE QUIROGA 3800-LOCAL 632,2703
VASCO DE QUIROGA 3800-L-316,2704
AVENIDA SANTA FE 482,2705
CUAJIMALPA DE MORELOS CIUDAD DE MEXICO,2706
PROLONGACION PASEO DE LA REFORMA,2707
PISO MEZANINE EDIFICIO HAUSUITES,2708
VASCO DE QUIROGA 3800-LOCAL 115 PLANTA BAJA,2709
VASCO DE QUIROGA 3800 EL PALACIO DE HIERRO SANTA FE,2710
MINA LA TOTOLAPA,2711
PROLONGACION PASEO DE LA REFORMA 215-LOCAL 102,2712
BOSQUE DE LAS PALMAS,2713
VASCO DE QUIROGA 3800-LOCAL 376,2714
VASCO DE QUIROGA 3800-LOCAL 1655,2715
AV. VASCO DE QUIROGA 3800,2716
AVENIDA SANTA FE 495,2717
AV. SANTA FE,2718
PROLONGACION REFORMA NO. 1190 1190,2719
C.C. STA. FE.,2720
05349,2721
AVENIDA SANTA FE 264-B,2722
AVENIDA SANTA FE 428-TORRE 3,2723
LOMAS DE,2724
9P7M+X3,2725
SANTA MARIA TEPEPAN,2726
CALLE 5 DE MAYO 12,2727
CALLE CUAUHTEMOC 283,2728
CALLE NINOS HEROES,2729
CERRADA O PRIVADA 5 DE MAYO 5,2730
IGNACIO ALDAMA 395,2731
ABASOLO 331 EN EL ESTACIONAMIENTO DEL LOCAL B,2732
MARIANO ABASOLO NO. 52 COL. SANTA MARIA TEPEPAN DEL,2733
CALLE ABASOLO 327,2734
CALLE ABASOLO 57,2735
CALLE CUAUHTEMOC 292-PLANTA ALTA,2736
CERRADA TECOLAPA 11,2737
CALLE 5 DE MAYO 27,2738
CALLEJON MIGUEL HIDALGO 73,2739
CORRALES I Y II,2740
CALLE MINA 6A,2741
CALLE ABASOLO 10,2742
CALLE 16 DE SEPTIEMBRE 3,2743
SANTA ROSA XOCHIAC,2744
FRAY BARTOLOME DE LAS CASAS 44,2745
CALLE ACOLTITLA 20,2746
DESIERTO DE LOS LEONES 8015,2747
CENTENARIO 6,2748
FRAY BARTOLOME DE LAS CASAS 23,2749
19 DE MAYO,2750
FRAY BARTOLOME DE LAS CASAS S/N,2751
CERRADA HIDALGO 14,2752
FRAY BARTOLOME DE LAS CASAS 12,2753
JUAREZ 2,2754
FRAY BARTOLOME DE LAS CASAS 50,2755
HUAYATLALCO NO.22,2756
01800,2757
EL CUERNITO,2758
ROSARINOS MZ 1 LT 10 ALVARO OBREGON EL CUERNITO 35,2759
FRANCISCO VILLA,2760
ARVIDE,2761
UN.13,2762
TERCERA CERRADA DE MINAS COL,2763
EL POCITO,2764
MANZANA 4,2765
JUPITER 25,2766
SANTA FE IMSS,2767
LOMAS DE BECERRA,2768
PRIMERA CERRADA DE MINAS 17,2769
NICARAGUENSES 25,2770
MERCURIO 4 CALLE. MERCURIO #4,2771
JUPITER,2772
NICANOR ARBIDE,2773
TARENTES,2774
ABRAHAM M. GONZALEZ,2775
JUPITER LOT63,2776
CASA 16,2777
PIEDAD NARVARTE,2778
CITLALLI,2779
PRIMERA CERRADA DE MINAS,2780
ABRAHAM GONZALEZ,2781
CRIS REY,2782
INTERIOR SN,2783
TERCERA CERRADA DE MINAS 141,2784
TERCERA CERRADA DE MINAS 100,2785
01160,2786
ROSARINOS 63-LOTE 31,2787
VENUS 76,2788
VALLE VERDE,2789
VERDE VALLE,2790
16240,2791
DOLORES TLALI,2792
PROLONGACION GUADALUPE VICTORIA 16,2793
CERRADA VALDIVIA 62,2794
CERRADA VISTA HERMOSA 24,2795
DE TLALPILCAYA AMPLIACION,2796
CERRADA VALDIVIA,2797
1A PRIVADA VALDIVIA,2798
EMILIANO ZAPATA NO 69,2799
SEGUNDA PRIVADA GUADALUPE VICTORIA 17,2800
2DA CERRADA GUADALUPE VICTORIA 10,2801
CUARTA CERRADA DE VALDIVIA SAN MIGUEL AJUSCO,2802
BARROS SIERRA,2803
PALMAS,2804
EL ROSAL,2805
ATACAXCO,2806
ATACAXCO LA MAGDALENA CONTRERAS CP. 10378,2807
COLUMBA 20,2808
SUBIDA A SAN BERNABE,2809
PALMAS 441-B,2810
EMILIANO ZAPATA 252,2811
PALOMA ZURITA 47,2812
AHUATONGO #6,2813
SAN ANGEL II,2814
PALMAS 5094,2815
EL TORO,2816
LAS CRUCES,2817
LOCAL 2,2818
LOS PADRES,2819
JUANA DE ARCO,2820
PALMAS 323,2821
FRESNILLO # 6,2822
PALMAS #14,2823
SUBIDA A SAN BERNABE LT 6-MZ 63,2824
PALMERAL 23,2825
PALOMA SILVESTRE,2826
PALMAS 346-LOCAL B,2827
@CHICLEYPEGA01,2828
COCOTEROS #6,2829
AVENIDA SAN BERNABE 8239,2830
SUBIDA A SAN BERNABE 24,2831
5 DE MAYO,2832
CAMELIA 289-A,2833
SUBIDA A SAN BERNABE 40,2834
AVENIDA PASEO DE LAS PALMAS,2835
OCOTLAN 262,2836
GERANIO S/N,2837
PALMITO 11,2838
PALMAS 441,2839
PAPALOTECA 81,2840
TACUBAYA,2841
ESCANDON I SECCION,2842
AVENIDA PATRIOTISMO 87,2843
BENJAMIN FRANKLIN,2844
PRIMERA SECCION,2845
AVENIDA JOSE MARTI 106,2846
AVENIDA REVOLUCION 156,2847
ESCANDON 1A. SECCION,2848
CALLE JOSE MARIA VIGIL 102,2849
AVENIDA REVOLUCION 174,2850
CARLOS B. ZETINA 80-A,2851
AVENIDA JOSE MARTI 90,2852
CERRADA DE LA PAZ 33-1SECC,2853
PRIVADA ANTONIO MACEO 81,2854
AVENIDA PROGRESO 112,2855
ESCANDON II SECCION,2856
SAN JOSE,2857
GOBERNADOR JOSE GUADALUPE COVARRUBIAS 7,2858
DOCTORA 43,2859
II SECC,2860
11800 ESCANDON SECCION,2861
AVENIDA REVOLUCION 151,2862
AVENIDA OBSERVATORIO 13,2863
AVENIDA PARQUE LIRA 147,2864
AVENIDA JALISCO 197-LOCAL B2,2865
VIADUCTO PRESIDENTE MIGUEL ALEMAN VALDES 226-LOCAL A,2866
AVENIDA JALISCO 185,2867
CALLE JOSE MARIA VIGIL 83,2868
CALLE JOSE MARIA VIGIL 63,2869
AVENIDA REVOLUCION #224,2870
ESCANDON 1 SECCION,2871
AVENIDA JALISCO 185-LOC. 11-A,2872
CALLE GENERAL FRANCISCO MURGUIA 52,2873
AVENIDA REVOLUCION 23,2874
AVENIDA BENJAMIN FRANKLIN 20,2875
AVENIDA JALISCO 239-ACCESOR D,2876
AVENIDA JALISCO 169,2877
AVENIDA REVOLUCION 107-LOCAL 6,2878
AVENIDA JALISCO 185-LT 10,2879
COWORKING,2880
AVENIDA JALISCO,2881
AVENIDA REVOLUCION 240,2882
ESCANDON I,2883
ITURBE 18,2884
AVENIDA BENJAMIN FRANKLIN 50,2885
CARLOS B. ZETINA 126-B,2886
CIENCIAS LOCAL D,2887
ESCANDON PRIMERA SECCION,2888
HIPODROMO CONDESA,2889
CALLE JOSE MARIA VIGIL 101,2890
CARLOS B. ZETINA,2891
AVENIDA REVOLUCION 68-E,2892
AVENIDA JOSE MARTI 6,2893
CIENCIAS 61 COL,2894
MARTIRES DE LA CONQUISTA 62,2895
GENERAL SALVADOR ALVARADO 72,2896
AVENIDA JOSE MARTI,2897
AVENIDA JOSE MARTI 90-I,2898
CARLOS B. ZETINA 151,2899
AVENIDA REVOLUCION 154,2900
CALLE JOSE MARIA VIGIL 138,2901
CIENCIAS 41,2902
CALLE GENERAL FRANCISCO MURGUIA 98-D,2903
CIENCIAS 94-LOCAL B I,2904
XIUTECUHTLI MZ1 LT 5,2905
CALLE 13 DE SEPTIEMBRE 22 A,2906
GOB. ANTONIO DIEZ DE BONILLA 28,2907
AVENIDA BENJAMIN FRANKLIN 88,2908
SECCION,2909
ANTONIO MACEO 13,2910
GOB. ANTONIO DIEZ DE BONILLA 19,2911
SANTO TOMAS,2912
14710,2913
JOSE MA. MORELOS,2914
JOSE MA. MORELOS & HEROES DE CHURUBUSCO,2915
HEROES DE CHURUBUSCO 10,2916
PIRAMIDE 5,2917
JOSE MA. MORELOS 29,2918
CERRADA HEROES DE CHURUBUSCO & PRIVADA MORELOS,2919
2 DE ABRIL #5,2920
AURELIANO RIVERA 1,2921
HEROES DE CHURUBUSCO 9-BIS,2922
PIRAMIDE 114,2923
JOSE MA. MORELOS 973,2924
LA MALINCHE,2925
LOMAS QUEBRADAS,2926
COLORINES MZ 85-LT.2,2927
CERRADA OBRERO NACIONAL 11 BIS,2928
AVENIDA SAN BERNABE 406,2929
CERRO DEL JUDIO,2930
CALLE CRUZ VERDE 48 BIS,2931
10340,2932
AVENIDA SAN BERNABE 1117,2933
AVENIDA LUIS CABRERA 15,2934
AV. LUIS CABRERA,2935
LA MAGDALENA CONTRERAS,2936
AVENIDA SAN BERNABE 1106,2937
AVENIDA LUIS CABRERA 206,2938
EL TANQUE,2939
AVENIDA SAN BERNABE 1085,2940
AVENIDA SAN BERNABE 987,2941
HORTENSIA 11-LOCAL 1,2942
42849,2943
